date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
2020-07-06,NV,537,,3,,,,748.0,0.0,,201.0,288572.0,3293.0,,,,,114.0,22909.0,22909.0,491.0,0.0,,,,,,,395211.0,2948.0,395211.0,2948.0,,,,,309995.0,3909.0,376887.0,4997.0
2020-07-06,NY,24913,,9,,,,817.0,0.0,,170.0,,0.0,,,,,103.0,397649.0,,518.0,0.0,,,,,,,4288131.0,54328.0,4288131.0,54328.0,,,,,,0.0,,0.0
2020-07-06,OH,2927,2677.0,16,250.0,8249.0,8249.0,837.0,77.0,2077.0,267.0,,0.0,,,,,140.0,57956.0,54232.0,805.0,0.0,,,,,63513.0,40813.0,,0.0,945929.0,13364.0,,,,,,0.0,945929.0,13364.0
2020-07-06,OK,399,,1,,1689.0,1689.0,391.0,4.0,,165.0,348789.0,0.0,,,348789.0,,,16362.0,16362.0,434.0,0.0,1171.0,,,,16721.0,12432.0,,0.0,365151.0,434.0,34490.0,,,,,0.0,366289.0,0.0
2020-07-06,OR,215,,2,,1069.0,1069.0,173.0,0.0,,52.0,253971.0,8875.0,,,387359.0,,25.0,10230.0,,300.0,0.0,,,,,20750.0,2759.0,,0.0,408109.0,7040.0,,,,,250637.0,0.0,408109.0,7040.0
2020-07-06,PA,6754,,1,,,,598.0,0.0,,,743020.0,8174.0,,,,,107.0,90304.0,87705.0,450.0,0.0,,,,,,70437.0,1018320.0,10853.0,1018320.0,10853.0,,,,,830725.0,8612.0,,0.0
2020-07-06,PR,155,60.0,0,95.0,,,115.0,0.0,,18.0,192686.0,0.0,,,191601.0,,11.0,2071.0,2071.0,225.0,0.0,6514.0,,,,2627.0,,,0.0,194757.0,225.0,,,,,,0.0,194324.0,0.0
2020-07-06,RI,960,,0,,2019.0,2019.0,61.0,0.0,,9.0,144551.0,1504.0,,,243670.0,,7.0,17163.0,,55.0,0.0,,,,,24624.0,,271658.0,2962.0,271658.0,2962.0,,,,,161714.0,1559.0,268294.0,2810.0
2020-07-06,SC,827,819.0,7,8.0,2882.0,2882.0,1260.0,0.0,,,393477.0,7515.0,39648.0,,381428.0,,,46380.0,46247.0,1533.0,0.0,1923.0,,,,58296.0,16994.0,,0.0,439857.0,9048.0,41571.0,,,,,0.0,439724.0,9045.0
2020-07-06,SD,97,,0,,692.0,692.0,59.0,1.0,,,77198.0,258.0,,,,,,7105.0,,42.0,0.0,,,,,11938.0,6063.0,,0.0,98950.0,466.0,,,,,84303.0,300.0,98950.0,466.0
2020-07-06,TN,653,628.0,7,25.0,2897.0,2897.0,940.0,26.0,,,,0.0,,,843683.0,,,52155.0,51774.0,724.0,0.0,,,,,60554.0,31020.0,,0.0,904237.0,8441.0,,,,,,0.0,904237.0,8441.0
2020-07-06,TX,2655,,18,,,,8698.0,0.0,,2658.0,,0.0,,,,,,200557.0,200557.0,5318.0,0.0,7368.0,3352.0,,,349745.0,103782.0,,0.0,2799179.0,32581.0,207980.0,15791.0,,,,0.0,2799179.0,32581.0
2020-07-06,UT,190,,6,,1604.0,1604.0,244.0,22.0,438.0,83.0,358028.0,3024.0,,,422192.0,194.0,,25469.0,,517.0,0.0,,107.0,,101.0,28871.0,14448.0,,0.0,451063.0,4162.0,,331.0,,288.0,384126.0,3338.0,451063.0,4162.0
2020-07-06,VA,1853,1747.0,0,106.0,6435.0,6435.0,783.0,17.0,,194.0,,0.0,,,,,86.0,66102.0,63339.0,354.0,0.0,4542.0,201.0,,,78870.0,,727501.0,9362.0,727501.0,9362.0,84360.0,298.0,,,,0.0,,0.0
2020-07-06,VI,6,,0,,,,,0.0,,,3118.0,58.0,,,,,,112.0,,1.0,0.0,,,,,,79.0,,0.0,3230.0,59.0,,,,,3231.0,58.0,,0.0
2020-07-06,VT,56,56.0,0,,,,24.0,0.0,,,67259.0,333.0,,,,,,1253.0,1253.0,2.0,0.0,,,,,,1022.0,,0.0,83564.0,462.0,,,,,68512.0,335.0,83564.0,462.0
2020-07-06,WA,1359,1359.0,5,,4482.0,4482.0,398.0,9.0,,,,0.0,,,,,39.0,39055.0,39048.0,241.0,0.0,,,,,,,747998.0,17749.0,747998.0,17749.0,,,,,612706.0,5430.0,,0.0
2020-07-06,WI,803,796.0,0,7.0,3602.0,3602.0,255.0,16.0,772.0,69.0,588913.0,4802.0,,,,,,35230.0,32061.0,490.0,0.0,,,,,,25242.0,784115.0,9068.0,784115.0,9068.0,,,,,620974.0,5286.0,,0.0
2020-07-06,WV,95,,1,,,,41.0,0.0,,13.0,,0.0,,,,,6.0,3442.0,3336.0,180.0,0.0,,,,,,2518.0,,0.0,185350.0,2325.0,10660.0,,,,,0.0,185350.0,2325.0
2020-07-06,WY,20,,0,,119.0,119.0,9.0,0.0,,,33693.0,0.0,,,53760.0,,,1675.0,1349.0,41.0,0.0,,,,,1570.0,1172.0,,0.0,55330.0,1463.0,,,,,34926.0,0.0,55330.0,1463.0
2020-07-05,AK,16,16.0,0,,75.0,75.0,19.0,4.0,,,,0.0,,,,,3.0,1141.0,,27.0,0.0,,,,,,548.0,,0.0,123753.0,1021.0,,,,,,0.0,123753.0,1021.0
2020-07-05,AL,1007,984.0,0,23.0,2909.0,2909.0,919.0,3.0,843.0,,405933.0,6707.0,,,,473.0,,43953.0,43450.0,1091.0,0.0,,,,,,22082.0,,0.0,449383.0,7798.0,,,,,449383.0,7798.0,,0.0
2020-07-05,AR,286,,0,,1536.0,1536.0,285.0,0.0,,,315684.0,0.0,,,,240.0,70.0,23209.0,23209.0,0.0,0.0,,,,,,16726.0,,0.0,338893.0,0.0,,,,,,0.0,338893.0,0.0
2020-07-05,AS,0,,0,,,,,0.0,,,696.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,696.0,0.0,,,,,,0.0,696.0,0.0
2020-07-05,AZ,1809,1694.0,4,115.0,5161.0,5161.0,3182.0,93.0,,821.0,506273.0,11318.0,,,,,531.0,98089.0,97611.0,3536.0,0.0,,,,,,,,0.0,864800.0,8073.0,215183.0,,182115.0,,603884.0,14844.0,864800.0,8073.0
2020-07-05,CA,6331,,18,,,,7149.0,0.0,,1907.0,,0.0,,,,,,265985.0,265985.0,8597.0,0.0,,,,,,,,0.0,4680138.0,127107.0,,,,,,0.0,4680138.0,127107.0
2020-07-05,CO,1701,1365.0,0,336.0,5565.0,5565.0,286.0,15.0,,,321590.0,4739.0,104895.0,,,,,34065.0,31168.0,199.0,0.0,7494.0,,,,,,431701.0,6747.0,431701.0,6747.0,112389.0,,,,352758.0,4937.0,,0.0
2020-07-05,CT,4335,3463.0,0,872.0,10411.0,10411.0,95.0,0.0,,,,0.0,,,496429.0,,,46717.0,44741.0,0.0,0.0,,,,,58222.0,8210.0,,0.0,556266.0,2123.0,,,,,,0.0,556266.0,2123.0
2020-07-05,DC,559,,2,,,,87.0,0.0,,26.0,,0.0,,,,,18.0,10482.0,,35.0,0.0,,,,,,1542.0,105993.0,1439.0,105993.0,1439.0,,,,,82375.0,1045.0,,0.0
2020-07-05,DE,512,455.0,0,57.0,,,53.0,0.0,,15.0,111813.0,3116.0,,,,,,12128.0,11084.0,132.0,0.0,,,,,15176.0,6740.0,164616.0,4496.0,164616.0,4496.0,,,,,123941.0,3248.0,,0.0
2020-07-05,FL,3832,3832.0,29,,16201.0,16201.0,,161.0,,,2000088.0,43643.0,,261121.0,2402605.0,,,196386.0,,9856.0,0.0,,,10831.0,,254652.0,,2428240.0,63788.0,2428240.0,63788.0,,,271978.0,,2202095.0,53768.0,2662423.0,67417.0
2020-07-05,GA,2860,,3,,11775.0,11775.0,1805.0,32.0,2429.0,,,0.0,,,,,,95516.0,95516.0,2197.0,0.0,8925.0,,,,87841.0,,,0.0,951510.0,23295.0,170392.0,,,,,0.0,951510.0,23295.0
2020-07-05,GU,5,,0,,,,3.0,0.0,,,14666.0,0.0,,,,,,288.0,280.0,0.0,0.0,2.0,,,,,179.0,,0.0,14954.0,0.0,128.0,,,,,0.0,13925.0,0.0
2020-07-05,HI,19,19.0,0,,118.0,118.0,,0.0,,,83326.0,825.0,,,,,,999.0,,24.0,0.0,,,,,958.0,756.0,98778.0,1424.0,98778.0,1424.0,,,,,84325.0,849.0,99282.0,1004.0
2020-07-05,IA,721,,0,,,,141.0,0.0,,43.0,301119.0,3149.0,,31441.0,,,16.0,31353.0,31353.0,312.0,0.0,,,2359.0,,,24739.0,,0.0,332472.0,3461.0,,,33883.0,,332991.0,3473.0,,0.0
2020-07-05,ID,93,73.0,0,20.0,359.0,359.0,71.0,4.0,122.0,19.0,96896.0,2823.0,,,,,,7370.0,6779.0,376.0,0.0,,,,,,2858.0,,0.0,103675.0,3201.0,,,,,103675.0,3201.0,,0.0
2020-07-05,IL,7230,7020.0,6,210.0,,,1326.0,0.0,,304.0,,0.0,,,,,165.0,148373.0,147251.0,639.0,0.0,,,,,,,,0.0,1761706.0,27235.0,,,,,,0.0,1761706.0,27235.0
2020-07-05,IN,2693,2500.0,6,193.0,7254.0,7254.0,632.0,38.0,1526.0,218.0,473714.0,8858.0,,,,,87.0,48008.0,,576.0,0.0,,,,,50252.0,,,0.0,660576.0,2679.0,,,,,521722.0,9434.0,660576.0,2679.0
2020-07-05,KS,277,,0,,1219.0,1219.0,,0.0,377.0,,175642.0,0.0,,,,156.0,,15919.0,,0.0,0.0,,,,,,,,0.0,191561.0,0.0,,,,,191561.0,0.0,,0.0
2020-07-05,KY,585,581.0,0,4.0,2685.0,2685.0,455.0,0.0,996.0,99.0,,0.0,,,,,,16376.0,15781.0,0.0,0.0,,,,,,4747.0,,0.0,395052.0,0.0,35019.0,,,,,0.0,395052.0,0.0
2020-07-05,LA,3288,3180.0,10,108.0,,,926.0,0.0,,,737228.0,16375.0,,,,,105.0,65226.0,65226.0,1937.0,0.0,,,,,,43026.0,,0.0,802454.0,18312.0,,,,,,0.0,802454.0,18312.0
2020-07-05,MA,8183,7968.0,11,215.0,11463.0,11463.0,636.0,2.0,,100.0,781711.0,5782.0,,,,,46.0,109974.0,104502.0,136.0,0.0,,,,,138662.0,93157.0,,0.0,1151255.0,6645.0,,,75636.0,,886213.0,5893.0,1151255.0,6645.0
2020-07-05,MD,3243,3118.0,7,125.0,11071.0,11071.0,409.0,37.0,,144.0,510330.0,6329.0,,,,,,69632.0,69632.0,291.0,0.0,,,,,81585.0,5029.0,,0.0,707844.0,9076.0,,,,,579962.0,6620.0,707844.0,9076.0
2020-07-05,ME,109,108.0,2,1.0,359.0,359.0,25.0,1.0,,9.0,,0.0,7350.0,,,,3.0,3415.0,3028.0,18.0,0.0,354.0,,,,3806.0,2772.0,,0.0,107377.0,1949.0,7713.0,,,,,0.0,107377.0,1949.0
2020-07-05,MI,6218,5972.0,0,246.0,,,548.0,0.0,,193.0,,0.0,,,1073878.0,,92.0,72941.0,65876.0,360.0,0.0,,,,,90788.0,52841.0,,0.0,1164666.0,16830.0,172203.0,,,,,0.0,1164666.0,16830.0
2020-07-05,MN,1508,1471.0,5,37.0,4170.0,4170.0,253.0,31.0,1287.0,132.0,635879.0,28331.0,,,,,,38136.0,38136.0,512.0,0.0,,,,,,33408.0,674015.0,28843.0,674015.0,28843.0,,,,,,0.0,,0.0
2020-07-05,MO,1028,,1,,,,739.0,0.0,,,396073.0,7027.0,,44863.0,399926.0,,72.0,23436.0,23436.0,221.0,0.0,,,1626.0,,23527.0,,,0.0,424214.0,0.0,,,46489.0,,419509.0,7248.0,424214.0,0.0
2020-07-05,MP,2,,0,,,,,0.0,,,8187.0,0.0,,,,,,31.0,31.0,0.0,0.0,,,,,,19.0,,0.0,8218.0,0.0,,,,,,0.0,8217.0,0.0
2020-07-05,MS,1111,1093.0,4,18.0,3268.0,3268.0,872.0,0.0,,175.0,279241.0,0.0,,,,,88.0,30900.0,30671.0,226.0,0.0,,,,,,19388.0,,0.0,310141.0,226.0,12522.0,,,,,0.0,309699.0,0.0
2020-07-05,MT,23,,0,,112.0,112.0,20.0,0.0,,,,0.0,,,,,,1212.0,,45.0,0.0,,,,,,678.0,,0.0,100106.0,1156.0,,,,,,0.0,100106.0,1156.0
2020-07-05,NC,1396,1396.0,1,,,,949.0,0.0,,,,0.0,,,,,,72983.0,72983.0,1329.0,0.0,,,,,,,,0.0,976201.0,16908.0,,,,,,0.0,976201.0,16908.0
2020-07-05,ND,89,,0,,242.0,242.0,22.0,1.0,,,109312.0,1163.0,4879.0,,,,,3810.0,3810.0,36.0,0.0,194.0,,,,,3324.0,197091.0,3742.0,197091.0,3742.0,5073.0,,,,110507.0,1081.0,201276.0,3807.0
2020-07-05,NE,284,,0,,1368.0,1368.0,109.0,3.0,,,170101.0,2173.0,,,213281.0,,,19827.0,,167.0,0.0,,,,,24283.0,14340.0,,0.0,238228.0,3539.0,,,,,190151.0,2343.0,238228.0,3539.0
2020-07-05,NH,381,,5,,570.0,570.0,25.0,1.0,163.0,,119338.0,1446.0,,,,,,5897.0,,40.0,0.0,,,,,,4684.0,,0.0,164672.0,3366.0,23261.0,,20395.0,,125235.0,1486.0,164672.0,3366.0
2020-07-05,NJ,15119,13355.0,22,1764.0,20237.0,20237.0,917.0,4.0,,210.0,1361238.0,25723.0,,,,,151.0,174544.0,173402.0,382.0,0.0,,,,,,,,0.0,1535782.0,26105.0,,,,,,0.0,1534640.0,26092.0
2020-07-05,NM,513,,0,,2006.0,2006.0,119.0,18.0,,,,0.0,,,,,,13256.0,,193.0,0.0,,,,,,5860.0,,0.0,375054.0,2766.0,,,,,,0.0,375054.0,2766.0
2020-07-05,NV,534,,4,,,,760.0,0.0,,226.0,285279.0,5625.0,,,,,99.0,22418.0,22418.0,843.0,0.0,,,,,,,392263.0,1956.0,392263.0,1956.0,,,,,306086.0,6300.0,371890.0,8458.0
2020-07-05,NY,24904,,8,,,,832.0,0.0,,178.0,,0.0,,,,,116.0,397131.0,,533.0,0.0,,,,,,,4233803.0,63415.0,4233803.0,63415.0,,,,,,0.0,,0.0
2020-07-05,OH,2911,2661.0,4,250.0,8172.0,8172.0,693.0,61.0,2058.0,236.0,,0.0,,,,,119.0,57151.0,53458.0,968.0,0.0,,,,,62699.0,40460.0,,0.0,932565.0,22455.0,,,,,,0.0,932565.0,22455.0
2020-07-05,OK,398,,0,,1685.0,1685.0,391.0,9.0,,165.0,348789.0,0.0,,,348789.0,,,15928.0,15928.0,283.0,0.0,1171.0,,,,16721.0,12246.0,,0.0,364717.0,283.0,34490.0,,,,,0.0,366289.0,0.0
2020-07-05,OR,213,,4,,1069.0,1069.0,173.0,0.0,,52.0,245096.0,0.0,,,380751.0,,25.0,9930.0,,294.0,0.0,,,,,20318.0,2759.0,,0.0,401069.0,8130.0,,,,,250637.0,0.0,401069.0,8130.0
2020-07-05,PA,6753,,4,,,,592.0,0.0,,,734846.0,9398.0,,,,,106.0,89854.0,87267.0,479.0,0.0,,,,,,70086.0,1007467.0,12713.0,1007467.0,12713.0,,,,,822113.0,9852.0,,0.0
2020-07-05,PR,155,60.0,0,95.0,,,118.0,0.0,,9.0,192686.0,0.0,,,191601.0,,5.0,1846.0,1846.0,29.0,0.0,6070.0,,,,2627.0,,,0.0,194532.0,29.0,,,,,,0.0,194324.0,0.0
2020-07-05,RI,960,,0,,2019.0,2019.0,61.0,0.0,,9.0,143047.0,1374.0,,,240961.0,,7.0,17108.0,,24.0,0.0,,,,,24523.0,,268696.0,2374.0,268696.0,2374.0,,,,,160155.0,1398.0,265484.0,2872.0
2020-07-05,SC,820,813.0,7,7.0,2882.0,2882.0,1251.0,0.0,,,385962.0,8655.0,39531.0,,374112.0,,,44847.0,44717.0,1461.0,0.0,1919.0,,,,56567.0,16994.0,,0.0,430809.0,10116.0,41450.0,,,,,0.0,430679.0,10112.0
2020-07-05,SD,97,,0,,691.0,691.0,59.0,2.0,,,76940.0,138.0,,,,,,7063.0,,35.0,0.0,,,,,11889.0,6063.0,,0.0,98484.0,945.0,,,,,84003.0,173.0,98484.0,945.0
2020-07-05,TN,646,621.0,9,25.0,2871.0,2871.0,949.0,11.0,,,,0.0,,,836028.0,,,51431.0,51061.0,1291.0,0.0,,,,,59768.0,30254.0,,0.0,895796.0,17566.0,,,,,,0.0,895796.0,17566.0
2020-07-05,TX,2637,,29,,,,8181.0,0.0,,2517.0,,0.0,,,,,,195239.0,195239.0,3449.0,0.0,7307.0,3213.0,,,342235.0,100843.0,,0.0,2766598.0,21121.0,204641.0,15223.0,,,,0.0,2766598.0,21121.0
2020-07-05,UT,184,,3,,1582.0,1582.0,237.0,17.0,438.0,84.0,355004.0,3090.0,,,418371.0,195.0,,24952.0,,410.0,0.0,,73.0,,67.0,28530.0,14147.0,,0.0,446901.0,4168.0,,297.0,,254.0,380788.0,3418.0,446901.0,4168.0
2020-07-05,VA,1853,1746.0,4,107.0,6418.0,6418.0,792.0,13.0,,202.0,,0.0,,,,,95.0,65748.0,62981.0,639.0,0.0,4532.0,194.0,,,78124.0,,718139.0,10389.0,718139.0,10389.0,84163.0,291.0,,,,0.0,,0.0
2020-07-05,VI,6,,0,,,,,0.0,,,3060.0,0.0,,,,,,111.0,,0.0,0.0,,,,,,76.0,,0.0,3171.0,0.0,,,,,3173.0,0.0,,0.0
2020-07-05,VT,56,56.0,0,,,,15.0,0.0,,,66926.0,605.0,,,,,,1251.0,1251.0,11.0,0.0,,,,,,1007.0,,0.0,83102.0,833.0,,,,,68177.0,616.0,83102.0,833.0
2020-07-05,WA,1354,1354.0,2,,4473.0,4473.0,412.0,10.0,,,,0.0,,,,,56.0,38814.0,38807.0,453.0,0.0,,,,,,,730249.0,4803.0,730249.0,4803.0,,,,,607276.0,7301.0,,0.0
2020-07-05,WI,803,796.0,0,7.0,3586.0,3586.0,244.0,12.0,771.0,65.0,584111.0,4474.0,,,,,,34740.0,31577.0,533.0,0.0,,,,,,24899.0,775047.0,12258.0,775047.0,12258.0,,,,,615688.0,4996.0,,0.0
2020-07-05,WV,94,,0,,,,27.0,0.0,,12.0,,0.0,,,,,5.0,3262.0,3156.0,121.0,0.0,,,,,,2421.0,,0.0,183025.0,3456.0,10598.0,,,,,0.0,183025.0,3456.0
2020-07-05,WY,20,,0,,119.0,119.0,8.0,0.0,,,33693.0,0.0,,,52354.0,,,1634.0,1312.0,28.0,0.0,,,,,1513.0,1172.0,,0.0,53867.0,239.0,,,,,34926.0,0.0,53867.0,239.0
2020-07-04,AK,16,16.0,1,,71.0,71.0,23.0,2.0,,,,0.0,,,,,3.0,1114.0,,49.0,0.0,,,,,,544.0,,0.0,122732.0,2524.0,,,,,,0.0,122732.0,2524.0
2020-07-04,AL,1007,984.0,1,23.0,2906.0,2906.0,818.0,23.0,843.0,,399226.0,10460.0,,,,473.0,,42862.0,42359.0,997.0,0.0,,,,,,22082.0,,0.0,441585.0,11457.0,,,,,441585.0,11457.0,,0.0
2020-07-04,AR,286,,5,,1536.0,1536.0,285.0,19.0,,,315684.0,7069.0,,,,240.0,70.0,23209.0,23209.0,587.0,0.0,,,,,,16726.0,,0.0,338893.0,7656.0,,,,,,0.0,338893.0,7656.0
2020-07-04,AS,0,,0,,,,,0.0,,,696.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,696.0,0.0,,,,,,0.0,696.0,0.0
2020-07-04,AZ,1805,1690.0,17,115.0,5068.0,5068.0,3113.0,50.0,,796.0,494955.0,8432.0,,,,,413.0,94553.0,94085.0,2695.0,0.0,,,,,,,,0.0,856727.0,17463.0,214173.0,,180250.0,,589040.0,11121.0,856727.0,17463.0
2020-07-04,CA,6313,,50,,,,7092.0,0.0,,1888.0,,0.0,,,,,,257388.0,257388.0,9153.0,0.0,,,,,,,,0.0,4553031.0,104855.0,,,,,,0.0,4553031.0,104855.0
2020-07-04,CO,1701,1365.0,0,336.0,5550.0,5550.0,283.0,13.0,,,316851.0,4716.0,103986.0,,,,,33866.0,30970.0,247.0,0.0,7467.0,,,,,,424954.0,6697.0,424954.0,6697.0,111453.0,,,,347821.0,4964.0,,0.0
2020-07-04,CT,4335,3463.0,0,872.0,10411.0,10411.0,95.0,0.0,,,,0.0,,,494348.0,,,46717.0,44741.0,0.0,0.0,,,,,58182.0,8210.0,,0.0,554143.0,5822.0,,,,,,0.0,554143.0,5822.0
2020-07-04,DC,557,,2,,,,95.0,0.0,,28.0,,0.0,,,,,21.0,10447.0,,12.0,0.0,,,,,,1523.0,104554.0,1745.0,104554.0,1745.0,,,,,81330.0,1363.0,,0.0
2020-07-04,DE,512,455.0,0,57.0,,,54.0,0.0,,13.0,108697.0,2277.0,,,,,,11996.0,10952.0,73.0,0.0,,,,,14981.0,6711.0,160120.0,8054.0,160120.0,8054.0,,,,,120693.0,2350.0,,0.0
2020-07-04,FL,3803,3803.0,18,,16040.0,16040.0,,245.0,,,1956445.0,53679.0,,226699.0,2347444.0,,,186530.0,,11330.0,0.0,,,9575.0,,242571.0,,2364452.0,77840.0,2364452.0,77840.0,,,236304.0,,2148327.0,65271.0,2595006.0,81891.0
2020-07-04,GA,2857,,1,,11743.0,11743.0,1726.0,90.0,2425.0,,,0.0,,,,,,93319.0,93319.0,2826.0,0.0,8839.0,,,,85363.0,,,0.0,928215.0,25785.0,168048.0,,,,,0.0,928215.0,25785.0
2020-07-04,GU,5,,0,,,,3.0,0.0,,,14666.0,403.0,,,,,,288.0,280.0,2.0,0.0,2.0,,,,,179.0,,0.0,14954.0,405.0,128.0,,,,,0.0,13925.0,0.0
2020-07-04,HI,19,19.0,1,,118.0,118.0,,2.0,,,82501.0,1829.0,,,,,,975.0,,29.0,0.0,,,,,935.0,754.0,97354.0,1963.0,97354.0,1963.0,,,,,83476.0,1858.0,98278.0,2412.0
2020-07-04,IA,721,,1,,,,134.0,0.0,,40.0,297970.0,6938.0,,31373.0,,,16.0,31041.0,31041.0,612.0,0.0,,,2355.0,,,24604.0,,0.0,329011.0,7550.0,,,33761.0,,329518.0,7560.0,,0.0
2020-07-04,ID,93,73.0,1,20.0,355.0,355.0,67.0,5.0,121.0,23.0,94073.0,1957.0,,,,,,6994.0,6401.0,401.0,0.0,,,,,,2831.0,,0.0,100474.0,2355.0,,,,,100474.0,2355.0,,0.0
2020-07-04,IL,7224,7014.0,9,210.0,,,1346.0,0.0,,336.0,,0.0,,,,,182.0,147734.0,146612.0,862.0,0.0,,,,,,,,0.0,1734471.0,33836.0,,,,,,0.0,1734471.0,33836.0
2020-07-04,IN,2687,2494.0,6,193.0,7216.0,7216.0,632.0,41.0,1516.0,218.0,464856.0,7618.0,,,,,87.0,47432.0,,517.0,0.0,,,,,50094.0,,,0.0,657897.0,6720.0,,,,,512288.0,8135.0,657897.0,6720.0
2020-07-04,KS,277,,0,,1219.0,1219.0,,0.0,377.0,,175642.0,0.0,,,,156.0,,15919.0,,0.0,0.0,,,,,,,,0.0,191561.0,0.0,,,,,191561.0,0.0,,0.0
2020-07-04,KY,585,581.0,0,4.0,2685.0,2685.0,455.0,0.0,996.0,99.0,,0.0,,,,,,16376.0,15781.0,0.0,0.0,,,,,,4747.0,,0.0,395052.0,0.0,35019.0,,,,,0.0,395052.0,0.0
2020-07-04,LA,3278,3170.0,0,108.0,,,852.0,0.0,,,720853.0,0.0,,,,,93.0,63289.0,63289.0,0.0,0.0,,,,,,43026.0,,0.0,784142.0,0.0,,,,,,0.0,784142.0,0.0
2020-07-04,MA,8172,7958.0,23,214.0,11461.0,11461.0,640.0,25.0,,107.0,775929.0,7777.0,,,,,51.0,109838.0,104391.0,210.0,0.0,,,,,138527.0,93157.0,,0.0,1144610.0,4277.0,,,75302.0,,880320.0,7940.0,1144610.0,4277.0
2020-07-04,MD,3236,3111.0,13,125.0,11034.0,11034.0,410.0,61.0,,143.0,504001.0,9128.0,,,,,,69341.0,69341.0,380.0,0.0,,,,,81192.0,5025.0,,0.0,698768.0,12955.0,,,,,573342.0,9508.0,698768.0,12955.0
2020-07-04,ME,107,106.0,2,1.0,358.0,358.0,27.0,0.0,,9.0,,0.0,7338.0,,,,3.0,3397.0,3012.0,24.0,0.0,353.0,,,,3787.0,2751.0,,0.0,105428.0,2417.0,7700.0,,,,,0.0,105428.0,2417.0
2020-07-04,MI,6218,5972.0,3,246.0,,,548.0,0.0,,193.0,,0.0,,,1057573.0,,92.0,72581.0,65533.0,406.0,0.0,,,,,90263.0,52841.0,,0.0,1147836.0,22098.0,170893.0,,,,,0.0,1147836.0,22098.0
2020-07-04,MN,1503,1466.0,0,37.0,4139.0,4139.0,270.0,0.0,1277.0,132.0,607548.0,0.0,,,,,,37624.0,37624.0,0.0,0.0,,,,,,32347.0,645172.0,0.0,645172.0,0.0,,,,,,0.0,,0.0
2020-07-04,MO,1027,,1,,,,740.0,0.0,,,389046.0,6917.0,,44439.0,399926.0,,73.0,23215.0,23215.0,385.0,0.0,,,1614.0,,23527.0,,,0.0,424214.0,0.0,,,46053.0,,412261.0,7302.0,424214.0,0.0
2020-07-04,MP,2,,0,,,,,0.0,,,8187.0,0.0,,,,,,31.0,31.0,0.0,0.0,,,,,,19.0,,0.0,8218.0,0.0,,,,,,0.0,8217.0,0.0
2020-07-04,MS,1107,1089.0,15,18.0,3268.0,3268.0,872.0,60.0,,175.0,279241.0,8972.0,,,,,88.0,30674.0,30458.0,1904.0,0.0,,,,,,19388.0,,0.0,309915.0,10876.0,12522.0,,,,,0.0,309699.0,10857.0
2020-07-04,MT,23,,0,,112.0,112.0,20.0,3.0,,,,0.0,,,,,,1167.0,,39.0,0.0,,,,,,678.0,,0.0,98950.0,1447.0,,,,,,0.0,98950.0,1447.0
2020-07-04,NC,1395,1395.0,3,,,,945.0,0.0,,,,0.0,,,,,,71654.0,71654.0,1413.0,0.0,,,,,,,,0.0,959293.0,20409.0,,,,,,0.0,959293.0,20409.0
2020-07-04,ND,89,,0,,241.0,241.0,22.0,4.0,,,108149.0,1297.0,4873.0,,,,,3774.0,3774.0,57.0,0.0,194.0,,,,,3288.0,193349.0,4343.0,193349.0,4343.0,5067.0,,,,109426.0,1258.0,197469.0,4434.0
2020-07-04,NE,284,,2,,1365.0,1365.0,111.0,12.0,,,167928.0,3246.0,,,209947.0,,,19660.0,,208.0,0.0,,,,,24086.0,14200.0,,0.0,234689.0,5452.0,,,,,187808.0,3454.0,234689.0,5452.0
2020-07-04,NH,376,,0,,569.0,569.0,25.0,0.0,163.0,,117892.0,0.0,,,,,,5857.0,,0.0,0.0,,,,,,4597.0,,0.0,161306.0,0.0,23085.0,,20057.0,,123749.0,0.0,161306.0,0.0
2020-07-04,NJ,15097,13333.0,25,1764.0,20233.0,20233.0,983.0,19.0,,205.0,1335515.0,22756.0,,,,,164.0,174162.0,173033.0,323.0,0.0,,,,,,,,0.0,1509677.0,23079.0,,,,,,0.0,1508548.0,23047.0
2020-07-04,NM,513,,2,,1988.0,1988.0,121.0,18.0,,,,0.0,,,,,,13063.0,,287.0,0.0,,,,,,5845.0,,0.0,372288.0,8914.0,,,,,,0.0,372288.0,8914.0
